NR,ID,Order,Date,Island,Location,Site,Altitude,Docility,docility_time,docility_obs,Net Number,band,ColoRS RiGht,ColoRS Left,Species,Sex,age,Plum,BP.CP,Beak LengthA,Beak LengthB,Beak LengthC,Beak DepthA,Beak DepthB,Beak DepthC,Beak WidthA,Beak WidthB,Beak WidthC,Head Length,Head Depth,Head Width,Tarsus,Wing Chord,TipA,TipB,TipC,SideA,SideB,SideC,Mass,Blood,By?,Feces,Feces.Notes,Pox.Notes,Molting.Notes,temperature,Photo,Page_data_sheet,Notes,Meanbeaklength,Meanbeakdepth,Meanbeakwidth,Meantip,Meanside,Year,Logitud,Latitud,Recapture,Recapture.1,Recapture.2,Recapture.3,Extra.notes,DataSource,Sex0,Species1,Species0,MedianTip,MedianSide,Plum0,blackness,BANDER,BANDFINAL,CAPTURE,STATUS,sex,AdultMale,Species2,Head Length_correction_2018,MedianBeakLength,MedianBeakDepth,MedianBeakWidth,Blood samples location,Blood sample types,Position_storage,Comments,DNA extraction who,DNA extraction date,DNA extraction protocol,Notes,DNA.Box_location,Box.number,Nano.Quant,Pico.Green.ng.ul,Comment.Pico.Green,RAD.Library,Genomic.analysis,unique_ID,Importation_permit_number_CFIA,Other_projects,Original.sort
,12791,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1237,,,fortis,m,,4,,11.05,,,11.15,,,8.77,,,,,,20.94,70,,,,,,,19.3,y,SM,,,,,,n,IMG_9759,,11.05,11.15,8.77,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.05,11.15,8.77,,,,,,,,,,,,,,,,,,,
,12792,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1238,,,crassirostris,m,,4,,10.12,,,11.78,,,9.36,,,,,,25.16,81,,,,,,,32.3,y,SM,,,,,,n,IMG_9760,,10.12,11.78,9.36,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.12,11.78,9.36,,,,,,,,,,,,,,,,,,,
,12793,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1239,,,crassirostris,m,,4,,10.7,,,12.19,,,10.24,,,,,,26.59,83,,,,,,,29.3,y,SM,,,,,,n,IMG_9760,,10.7,12.19,10.24,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.7,12.19,10.24,,,,,,,,,,,,,,,,,,,
,12794,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,RHC522,,,crassirostris,m,,5,,10.79,,,12.18,,,10.33,,,,,,24.91,80,,,,,,,29.3,y,SM,,,,,,n,IMG_9760,,10.79,12.18,10.33,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.79,12.18,10.33,RM (2019 Binder),BC,Binder_2019_P10,,,,,,,,,,,,,,,,
,12795,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1240,,,crassirostris,m,,5,,11.12,,,12.38,,,9.73,,,,,,25.37,80.5,,,,,,,36.1,y,SM,,,,,,n,IMG_9760,,11.12,12.38,9.73,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.12,12.38,9.73,,,,,,,,,,,,,,,,,,,
,12796,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1241,,,crassirostris,m,,5,,10.29,,,12.02,,,9.59,,,,,,25.39,82,,,,,,,35.2,y,SM,,,y,,,n,IMG_9760,,10.29,12.02,9.59,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.29,12.02,9.59,,,,,,,,,,,,,,,,,,,
,12797,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1242,,,fortis,f,,,,12.08,,,12.4,,,9.5,,,,,,19.92,69,,,,,,,23.6,y,SM,,,r,,,n,IMG_9760,r=recovered?,12.08,12.4,9.5,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.08,12.4,9.5,,,,,,,,,,,,,,,,,,,
,12798,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1243,,,crassirostris,m,,3,,10.64,,,12.16,,,9.83,,,,,,25.2,81,,,,,,,34.4,y,SM,,,y,,,n,IMG_9760,,10.64,12.16,9.83,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.64,12.16,9.83,,,,,,,,,,,,,,,,,,,
,12799,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,JP5870,,,crassirostris,f,,,,9.86,,,11.43,,,8.64,,,,,,23.8,77,,,,,,,30.3,y,SM,,,r,,,n,IMG_9760,,9.86,11.43,8.64,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.86,11.43,8.64,,,,,,,,,,,,,,,,,,,
,12800,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1244,,,fortis,m,,5,,12.51,,,13.67,,,10.85,,,,,,20.48,74.5,,,,,,,22.8,y,SM,,,r,,,n,IMG_9760,,12.51,13.67,10.85,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.51,13.67,10.85,,,,,,,,,,,,,,,,,,,
,12801,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1245,,,fortis,f,,,,11.85,,,11.18,,,8.75,,,,,,17.55,66,,,,,,,20.5,y,SM,,,y,,,n,IMG_9760,,11.85,11.18,8.75,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.85,11.18,8.75,,,,,,,,,,,,,,,,,,,
,12802,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,RHC097,,,parvulus,m,,1,,7.56,,,7.42,,,6.55,,,,,,18.71,63,,,,,,,NA,y,SM,,,n,,,n,IMG_9760,,7.56,7.42,6.55,,,2019,,,,,,,,,,,,,,,,,,,,,,,,7.56,7.42,6.55,,,,,,,,,,,,,,,,,,,
,12803,,2/18/19,Santa Cruz,Academy Bay,,Lowland,NA,,,,SM1246,,,crassirostris,m,,4,,10.63,,,11.76,,,9.83,,,,,,24.71,81,,,,,,,29,y,SM,,,y,,,n,IMG_9761,,10.63,11.76,9.83,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.63,11.76,9.83,,,,,,,,,,,,,,,,,,,
,12804,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0107,silver-,red-green,fortis,f,ad,,3,10.91,,,10.15,,,9.51,,,,,,21.67,67,,,,,,,22.2,y,MOB,y,,n,n,26,n,5,,10.91,10.15,9.51,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.91,10.15,9.51,RM (2019 Binder),BC,Binder_2019_P18,,,,,,,,,,,,,,,,
,12805,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5976,,,fuliginosa,f,ad,,2,8.58,,,6.81,,,6.76,,,,,,19.91,62,,,,,,,NA,y,MOB,y,,y,y,,y,5,Changed the species from parvulus to fuliginosa (after looking in a PCA and in the photos),8.58,6.81,6.76,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.58,6.81,6.76,RM (2019 Binder),BC,Binder_2019_P54,,,,,,,,,,,,,,,,
,12806,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0192,silver-,blue-green,fortis,f,ad,,1,11.26,,,9.87,,,9.25,,,,,,21.55,67.5,,,,,,,26.6,y,MOB,n,,y,n,,y,5,,11.26,9.87,9.25,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.26,9.87,9.25,RM (2019 Binder),BC,Binder_2019_P18,,,,,,,,,,,,,,,,
,12807,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0193,silver-,orange-brown,fortis,m,ad,3,1,12.78,,,11.25,,,9.81,,,,,,21.4,73,,,,,,,21.8,y,MOB,n,,y,n,,y,5,,12.78,11.25,9.81,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.78,11.25,9.81,RM (2019 Binder),BC,Binder_2019_P18,,,,,,,,,,,,,,,,
,12808,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0194,silver-,white-white,fortis,m,ad,2,0,12.16,,,10.97,,,10.08,,,,,,20.49,71.5,,,,,,,19.4,y,MOB,n,,n,y,26,y,5,,12.16,10.97,10.08,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.16,10.97,10.08,RM (2019 Binder),BC,Binder_2019_P18,,,,,,,,,,,,,,,,
,12809,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0904,silver-,blue-white,fortis,m,ad,5,1,11.06,,,10.35,,,9.35,,,,,,20.62,70.5,,,,,,,19.3,y,MOB,n,,n,n,,y,5,Claw missing L1,11.06,10.35,9.35,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.06,10.35,9.35,RM (2019 Binder),BC,Binder_2019_P24,,,,,,,,,,,,,,,,
,12810,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0195,silver-,grey-red,fortis,m,ad,5,1,11.57,,,11.01,,,9.86,,,,,,20.77,71,,,,,,,20.6,y,MOB,y,,y,n,,y,5,White feather partial leucism,11.57,11.01,9.86,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.57,11.01,9.86,RM (2019 Binder),BC,Binder_2019_P18,,,,,,,,,,,,,,,,
,12811,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0196,silver-,grey-orange,fortis,m,ad,4,0,12.95,,,12.72,,,11.66,,,,,,22.66,78.5,,,,,,,24.6,y,MOB,y,,n,n,,y,6,Missing claw L4,12.95,12.72,11.66,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.95,12.72,11.66,RM (2019 Binder),BC,Binder_2019_P18,,,,,,,,,,,,,,,,
,12812,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0197,,,scandens,f,ad,,2,14.58,,,8.86,,,8.27,,,,,,21.92,69.7,,,,,,,21.1,y,MOB,y,,n,y,,y,6,Broken claw R3,14.58,8.86,8.27,,,2019,,,,,,,,,,,,,,,,,,,,,,,,14.58,8.86,8.27,RM (2019 Binder),BC,Binder_2019_P56,,,,,,,,,,,,,,,,
,12813,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5977,silver-,black-white,fuliginosa,f,ad,,3,8.66,,,7.17,,,7.36,,,,,,19.79,59,,,,,,,13.6,y,MOB,y,,n,y,,y,6,,8.66,7.17,7.36,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.66,7.17,7.36,RM (2019 Binder),BC,Binder_2019_P47,,,,,,,,,,,,,,,,
,12814,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,JP5564,red-silver,orange-green,fortis,m,ad,4.5,1,13.7,,,13.69,,,12.62,,,,,,23.89,78,,,,,,,25.9,y,MOB,y,,y,y,,y,6,"Missing claw R1, large morph",13.7,13.69,12.62,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.7,13.69,12.62,RM (2019 Binder),BC,Binder_2019_P16,,,,,,,,,,,,,,,,
,12815,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,JP5057,silver-,white-,fortis,m,ad,5,2,12.42,,,11.45,,,10.22,,,,,,22.54,69.5,,,,,,,21.7,y,MOB,n,,n,n,,y,6,"Missing claw R2, L2",12.42,11.45,10.22,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.42,11.45,10.22,RM (2019 Binder),BC,Binder_2019_P16,,,,,,,,,,,,,,,,
,12816,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5978,silver-,brown-green,fuliginosa,m,ad,5,2,9.08,,,7.17,,,7.08,,,,,,20.2,62,,,,,,,14,y,MOB,y,,n,n,,n,6,,9.08,7.17,7.08,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.08,7.17,7.08,RM (2019 Binder),BC,Binder_2019_P47,,,,,,,,,,,,,,,,
,12817,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5979,silver-,black-blue,fuliginosa,f,ad,,3,8.56,,,6.81,,,6.49,,,,,,18.76,59.5,,,,,,,14.2,y,MOB,n,,n,n,,n,6,,8.56,6.81,6.49,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.56,6.81,6.49,RM (2019 Binder),BC,Binder_2019_P48,,,,,,,,,,,,,,,,
,12818,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0198,silver-,red-red,fortis,f,ad,,3.5,11.48,,,11.2,,,10.17,,,,,,20.06,69,,,,,,,24.7,y,MOB,n,,n,n,28,y,6,,11.48,11.2,10.17,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.48,11.2,10.17,RM (2019 Binder),BC,Binder_2019_P18,,,,,,,,,,,,,,,,
,12819,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5980,silver-,white-grey,fortis,f,ad,,2,11.29,,,9.91,,,8.94,,,,,,21.23,67,,,,,,,19,y,MOB,n,,n,y,,y,6,,11.29,9.91,8.94,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.29,9.91,8.94,RM (2019 Binder),BC,Binder_2019_P40,,,,,,,,,,,,,,,,
,12820,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0199,silver-,black-white,fortis,f,ad,,4,11.91,,,10.2,,,9.82,,,,,,20.9,68.5,,,,,,,19.3,y,MOB,n,,n,y,,y,6,"Missing claw R2, L1",11.91,10.2,9.82,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.91,10.2,9.82,RM (2019 Binder),BC,Binder_2019_P19,,,,,,,,,,,,,,,,
,12821,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5981,,,parvulus,f,ad,,2,7.7,,,6.52,,,6.4,,,,,,20.16,58.5,,,,,,,12.1,y,MOB,n,,n,n,,y,7,,7.7,6.52,6.4,,,2019,,,,,,,,,,,,,,,,,,,,,,,,7.7,6.52,6.4,RM (2019 Binder),BC,Binder_2019_P55,,,,,,,,,,,,,,,,
,12822,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0200,,,scandens,f?,j,,0,13.69,,,7.65,,,7.73,,,,,,22.22,69.5,,,,,,,19.4,y,MOB,n,,n,y,29.5,y,7,,13.69,7.65,7.73,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.69,7.65,7.73,RM (2019 Binder),BC,Binder_2019_P57,,,,,,,,,,,,,,,,
,12823,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0201,silver-,black-brown,fortis,m,ad,5,1,11.77,,,10.22,,,9.55,,,,,,22.8,72.5,,,,,,,19.8,y,MOB,y,,n,n,,y,7,Missing claw R2,11.77,10.22,9.55,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.77,10.22,9.55,RM (2019 Binder),BC,Binder_2019_P19,,,,,,,,,,,,,,,,
,12824,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0202,silver-,green-orange,fortis,f,ad,,0,11.25,,,11.13,,,9.86,,,,,,19.98,64,,,,,,,19.9,y,MOB,y,,n,y,,y,7,,11.25,11.13,9.86,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.25,11.13,9.86,RM (2019 Binder),BC,Binder_2019_P19,,,,,,,,,,,,,,,,
,12825,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0203,,,fuliginosa,f,ad,,0,9.05,,,7.03,,,6.66,,,,,,20.37,64,,,,,,,14.6,y,MOB,y,,n,n,,y,7,,9.05,7.03,6.66,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.05,7.03,6.66,RM (2019 Binder),BC,Binder_2019_P42,,,,,,,,,,,,,,,,
,12826,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5982,silver-,white-yellow,fuliginosa,m,ad,5,0,8.67,,,7.24,,,6.8,,,,,,19.53,63,,,,,,,14.7,y,MOB,n,,n,n,,n,7,,8.67,7.24,6.8,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.67,7.24,6.8,RM (2019 Binder),BC,Binder_2019_P48,,,,,,,,,,,,,,,,
,12827,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0204,silver-,grey-red,fortis,m,ad,5,1,11.42,,,10.45,,,9.54,,,,,,20.67,69,,,,,,,18.8,y,MOB,n,,n,n,,y,7,,11.42,10.45,9.54,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.42,10.45,9.54,RM (2019 Binder),BC,Binder_2019_P19,,,,,,,,,,,,,,,,
,12828,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0205,,,crassirostris,f,ad,,2,10.48,,,10.35,,,9.45,,,,,,27.5,82,,,,,,,30.4,y,MOB,y,,n,n,32.6,y,7,,10.48,10.35,9.45,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.48,10.35,9.45,RM (2019 Binder),BC,Binder_2019_P10,,,,,,,,,,,,,,,,
,12829,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0206,,,crassirostris,m,ad,3,1,10.89,,,10.99,,,10.35,,,,,,28.71,83,,,,,,,33.8,y,MOB,n,,n,y,31.1,y,7,,10.89,10.99,10.35,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.89,10.99,10.35,RM (2019 Binder),BC,Binder_2019_P10,,,,,,,,,,,,,,,,
,12830,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0207,,,crassirostris,f,ad,,3,10.66,,,10.72,,,9.93,,,,,,27.14,82,,,,,,,28.1,y,MOB,n,,y,n,,y,7,,10.66,10.72,9.93,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.66,10.72,9.93,RM (2019 Binder),BC,Binder_2019_P10,,,,,,,,,,,,,,,,
,12831,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0208,,,crassirostris,f,ad,,3,10.55,,,10.74,,,9.67,,,,,,27.27,82,,,,,,,30.7,y,MOB,y,,y,n,30.6,y,8,,10.55,10.74,9.67,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.55,10.74,9.67,RM (2019 Binder),BC,Binder_2019_P10,,,,,,,,,,,,,,,,
,12832,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0209,,,fortis,m,ad,1,1,11.45,,,10.6,,,10.4,,,,,,21.96,70,,,,,,,20.5,y,MOB,n,,y,n,,y,8,,11.45,10.6,10.4,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.45,10.6,10.4,RM (2019 Binder),BC,Binder_2019_P19,,,,,,,,,,,,,,,,
,12833,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0210,silver-,blue-green,fortis,m,ad,0,1,13.33,,,12.67,,,11.4,,,,,,23.24,71,,,,,,,25.2,y,MOB,n,,n,n,,y,8,,13.33,12.67,11.4,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.33,12.67,11.4,RM (2019 Binder),BC,Binder_2019_P19,,,,,,,,,,,,,,,,
,12834,,2/19/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0211,,,scandens,f,ad,,4,13.71,,,8.8,,,8.56,,,,,,22.07,68,,,,,,,21.8,y,MOB,n,,n,y,,y,8,,13.71,8.8,8.56,,,2019,,,,,,,,,,,,,,,,,,,,,,,,13.71,8.8,8.56,RM (2019 Binder),BC,Binder_2019_P57,,,,,,,,,,,,,,,,
,12835,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0230,silver-,dark green-yellow,fortis,f,ad,,3,10.61,,,9.43,,,9.08,,,,,,19.9,65,,,,,,,19.7,y,MOB,y,,y,n,,y,9,small fortis,10.61,9.43,9.08,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.61,9.43,9.08,RM (2019 Binder),BC,Binder_2019_P21,,,,,,,,,,,,,,,,
,12836,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5983,silver-,brown-orange,fuliginosa,f,ad,,3,8.26,,,6.8,,,6.83,,,,,,19.27,63,,,,,,,14.8,y,MOB,y,,n,n,,y,9,,8.26,6.8,6.83,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.26,6.8,6.83,RM (2019 Binder),BC,Binder_2019_P48,,,,,,,,,,,,,,,,
,12837,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0229,silver-,orange-yellow,fortis,m,ad,4,1,11.92,,,10.62,,,10.2,,,,,,21.17,71,,,,,,,21.9,y,MOB,y,,n,y,,y,9,,11.92,10.62,10.2,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.92,10.62,10.2,RM (2019 Binder),BC,Binder_2019_P21,,,,,,,,,,,,,,,,
,12838,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,JP9616,silver-,dark green-red,fortis,m,ad,5,1,11.34,,,10.14,,,8.97,,,,,,21.04,68,,,,,,,17.9,y,MOB,y,,n,n,,y,9,,11.34,10.14,8.97,,,2019,,,,,,,,,,,,,,,,,,,,,,,,11.34,10.14,8.97,RM (2019 Binder),BC,Binder_2019_P17,,,,,,,,,,,,,,,,
,12839,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0874,,,crassirostris,m,ad,3,1,10.69,,,11.2,,,10.32,,,,,,29.08,85,,,,,,,32.4,y,MOB,y,,n,y,24.7,y,9,no fat,10.69,11.2,10.32,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.69,11.2,10.32,RM (2019 Binder),BC,Binder_2019_P11,,,,,,,,,,,,,,,,
,12840,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5952,silver-,dark green-blue,fuliginosa,f,ad,,3,8.08,,,6.27,,,6.37,,,,,,18.25,58.5,,,,,,,12.4,y,MOB,y,,n,y,,y,9,Malformed claw R1,8.08,6.27,6.37,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.08,6.27,6.37,RM (2019 Binder),BC,Binder_2019_P45,,,,,,,,,,,,,,,,
,12841,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5953,silver-,blue-grey,fuliginosa,f,ad,,4,8.13,,,6.68,,,6.74,,,,,,18.82,62,,,,,,,13.4,y,MOB,y,,y,n,26.6,y,9,Malaphagus parasite. Tarsus length could be influenced by pox (swollen),8.13,6.68,6.74,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.13,6.68,6.74,RM (2019 Binder),BC,Binder_2019_P45,,,,,,,,,,,,,,,,
,12842,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0228,silver-,orange-red,fortis,f,ad,,3,12.29,,,11.28,,,11.07,,,,,,27.1,73,,,,,,,23.4,y,MOB,y,,n,n,,y,9,,12.29,11.28,11.07,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.29,11.28,11.07,RM (2019 Binder),BC,Binder_2019_P20,,,,,,,,,,,,,,,,
,12843,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0227,silver-,brown-red,fortis,f,ad,,4,12.2,,,10.77,,,10.08,,,,,,21.61,69.5,,,,,,,20.5,y,MOB,y,,n,y,26.7,y,9,,12.2,10.77,10.08,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.2,10.77,10.08,RM (2019 Binder),BC,Binder_2019_P20,,,,,,,,,,,,,,,,
,12844,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5984,silver-,blue-orange,fuliginosa,m,ad,4,2,8.62,,,6.95,,,6.68,,,,,,20.38,62,,,,,,,14.3,y,MOB,y,,n,y,,y,9,,8.62,6.95,6.68,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.62,6.95,6.68,RM (2019 Binder),BC,Binder_2019_P48,,,,,,,,,,,,,,,,
,12845,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5985,silver-,white-brown,fuliginosa,f,ad,,0,9.98,,,7.65,,,7.21,,,,,,19.67,60,,,,,,,15.4,y,MOB,y,,n,y,,n,10,,9.98,7.65,7.21,,,2019,,,,,,,,,,,,,,,,,,,,,,,,9.98,7.65,7.21,RM (2019 Binder),BC,Binder_2019_P48,,,,,,,,,,,,,,,,
,12846,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0212,,,scandens,f,ad,,4,14.47,,,8,,,7.93,,,,,,19.79,69,,,,,,,22.7,y,MOB,y,,n,n,27.5,n,10,Couple with LF0495,14.47,8,7.93,,,2019,,,,,,,,,,,,,,,,,,,,,,,,14.47,8,7.93,RM (2019 Binder),BC,Binder_2019_P57,,,,,,,,,,,,,,,,
,12847,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0495,,,scandens,m,ad,5,2,14.24,,,8.3,,,8.94,,,,,,22.65,74,,,,,,,21.7,y,MOB,y,,n,y,,n,10,"Broken claw R4, white feather on head, couple with LF0212",14.24,8.3,8.94,,,2019,,,,,,,,,,,,,,,,,,,,,,,,14.24,8.3,8.94,RM (2019 Binder),BC,Binder_2019_P58,,,,,,,,,,,,,,,,
,12848,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0213,,,scandens,m,ad,1,0,14.61,,,8.64,,,8.62,,,,,,21.77,73,,,,,,,21.8,y,MOB,y,,n,y,,y,10,White feather on head,14.61,8.64,8.62,,,2019,,,,,,,,,,,,,,,,,,,,,,,,14.61,8.64,8.62,RM (2019 Binder),BC,Binder_2019_P57,,,,,,,,,,,,,,,,
,12849,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF0214,,,crassirostris,f,ad,,4,10.7,,,10.31,,,9.43,,,,,,26.54,79,,,,,,,28.4,y,MOB,y,,n,n,,y,10,,10.7,10.31,9.43,,,2019,,,,,,,,,,,,,,,,,,,,,,,,10.7,10.31,9.43,RM (2019 Binder),BC,Binder_2019_P10,,,,,,,,,,,,,,,,
,12850,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,JP5742,orange-silver,blue-yellow,fortis,f,ad,,4,12.65,,,13.34,,,10.48,,,,,,22.95,70,,,,,,,24.6,y,MOB,y,,n,n,,y,10,"L3 missing, L1 claw turned around",12.65,13.34,10.48,,,2019,,,,,,,,,,,,,,,,,,,,,,,,12.65,13.34,10.48,RM (2019 Binder),BC,Binder_2019_P16,,,,,,,,,,,,,,,,
,12851,,2/21/19,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5986,silver-,green-red,fuliginosa,m,ad,4,1,8.34,,,7.28,,,6.93,,,,,,20.07,65,,,,,,,14.7,y,MOB,y,,n,y,28,y,10,,8.34,7.28,6.93,,,2019,,,,,,,,,,,,,,,,,,,,,,,,8.34,7.28,6.93,RM (2019 Binder),BC,Binder_2019_P48,,,,,,,,,,,,,,,,
